_id,count,school,pincode,city
syama prasad institute of education and training(713347),1,Syama Prasad institute of education and training,713347,Paschim Bardhaman
d a v public school(713358),1,D A V public school,713358,Paschim Bardhaman
d.a.v public school(713358),2,D.A.V Public School,713358,Paschim Bardhaman
d.a.v school(713358),1,D.A.V school,713358,Paschim Bardhaman
dav(713358),1,DAV,713358,Paschim Bardhaman
dav ki ki school(713358),1,DAV Ki ki school,713358,Paschim Bardhaman
"dav public school, raniganj(713358)",1,"DAV PUBLIC SCHOOL, RANIGANJ",713358,Paschim Bardhaman
dav public school raniganj(713358),1,DAV public school Raniganj,713358,Paschim Bardhaman
dvd public school(713358),1,DVD public school,713358,Paschim Bardhaman
da v public school raniganj(713358),1,Da v public school Raniganj,713358,Paschim Bardhaman
dav public school(713358),6,Dav Public school,713358,Paschim Bardhaman
r l j d m c d a v public school(713358),1,R L J D M C D A V public school,713358,Paschim Bardhaman
r. j. d mc dav public school(713358),1,R. J. D Mc Dav Public school,713358,Paschim Bardhaman
r. l. j. d. m. c. d. a. v  scho(713358),1,R. L. J. D. M. C. D. A. V  scho,713358,Paschim Bardhaman
r. l. j. d. m. c. dav public school(713358),1,R. L. J. D. M. C. Dav public school,713358,Paschim Bardhaman
r.l. jdmc dav public school(713358),1,R.L. JDMC DAV PUBLIC SCHOOL,713358,Paschim Bardhaman
r.l.j.d.m.c d.a.v public school(713358),1,R.L.J.D.M.C D.A.V PUBLIC SCHOOL,713358,Paschim Bardhaman
r.l.j.d.m.c dav public school(713358),3,R.L.J.D.M.C DAV Public school,713358,Paschim Bardhaman
r.l.j.d.m.c.d.a.v public school(713358),3,R.L.J.D.M.C.D.A.V PUBLIC SCHOOL,713358,Paschim Bardhaman
raniganj lions j.d.m.chanani d.a.v public school(713358),1,RANIGANJ LIONS J.D.M.CHANANI D.A.V PUBLIC SCHOOL,713358,Paschim Bardhaman
raniganj lions jdmc dav public school(713358),1,RANIGANJ LIONS JDMC DAV PUBLIC SCHOOL,713358,Paschim Bardhaman
rljdmc dav public school ranigsnj(713358),1,RLJDMC DAV PUBLIC SCHOOL RANIGSNJ,713358,Paschim Bardhaman
rljdmc dav public school(713358),1,RLJDMC DAV Public school,713358,Paschim Bardhaman
dav school(713362),1,DAV school,713362,Paschim Bardhaman
dav public school(713362),1,Dav public school,713362,Paschim Bardhaman
r.l j.d.m.c. dav public school(713362),1,R.L J.D.M.C. DAV PUBLIC SCHOOL,713362,Paschim Bardhaman
r.l.j.d.m.c dav public school(713362),1,R.L.J.D.M.C DAV PUBLIC SCHOOL,713362,Paschim Bardhaman
raniganj  dav public school(713378),1,RANIGANJ  DAV PUBLIC SCHOOL,713378,Paschim Bardhaman
raniganj dav public school(713378),1,Raniganj DAV Public School,713378,Paschim Bardhaman
dav public school(713384),1,Dav public school,713384,Paschim Bardhaman
burdwan university(713422),1,Burdwan University,713422,Purba Bardhaman
nabadwip vidyasagar college(713519),2,Nabadwip Vidyasagar College,713519,Purba Bardhaman
maharaja aggarsain adarsh public school(714120),1,Maharaja aggarsain Adarsh public school,714120,
kv kendrapara(714255),1,Kv kendrapara,714255,
આદશે(715050),1,આદશે,715050,
પી એમ જી ઠાકર આદશે હાઇસ્કુલ કડી(715050),1,પી એમ જી ઠાકર આદશે હાઇસ્કુલ કડી,715050,
adarsh vidhya peeth(716),1,Adarsh vidhya peeth,716,
school(716049),1,School,716049,
school(717171),1,School,717171,
आदर्श विद्यापीठ(717273),1,आदर्श विद्यापीठ,717273,
पंडित जवाहरलाल नेहरू महाविद्यालय नेपानगर(717273),1,पंडित जवाहरलाल नेहरू महाविद्यालय नेपानगर,717273,
indira gandhi national open university(720001),1,Indira Gandhi National Open University,720001,
sarkari padavi poorva kaleju kombettu(720489),1,Sarkari Padavi poorva kaleju kombettu,720489,
shree k.k. shah madhyamik school(720539),1,Shree k.k. shah madhyamik school,720539,
kendriya vidyalaya sangathan(720733),1,Kendriya vidyalaya sangathan,720733,
griffin's international school(721101),3,Griffin's International school,721101,Medinipur West
griffins international school(721101),4,Griffins International School,721101,Medinipur West
k.d college(721102),1,K.D college,721102,Medinipur West
budge budge institute of technology(721127),1,Budge Budge Institute of Technology,721127,Medinipur West
griffins international school(721129),1,GRIFFINS INTERNATIONAL SCHOOL,721129,Medinipur West
kv iit kharagapur(721133),1,Kv IIT Kharagapur,721133,Medinipur West
budge budge institute of technology(721139),1,BUDGE BUDGE INSTITUTE OF TECHNOLOGY,721139,Medinipur West
budge budge institute of technology(721144),1,BUDGE BUDGE INSTITUTE OF TECHNOLOGY,721144,Medinipur West
budge budge institute of technology(721145),1,BUDGE BUDGE INSTITUTE OF TECHNOLOGY,721145,Medinipur West
hijli college(721145),2,Hijli college,721145,Medinipur West
iit k.v(721145),1,IIT K.V,721145,Medinipur West
iit kv school(721145),1,IIT KV school,721145,Medinipur West
griffin's international school(721149),1,Griffin's international School,721149,Medinipur West
griffins international school(721149),2,Griffins International School,721149,Medinipur West
griffins international school(721166),1,Griffins international school,721166,Medinipur West
g i s(7211702),1,G I S,7211702,
griffins international school(7211702),1,Griffins International School,7211702,
narajole raj college(721211),2,Narajole Raj College,721211,Medinipur West
indira gandhi national open university(721212),1,Indira Gandhi National Open University,721212,Medinipur West
budge budge institute of technology(721232),1,Budge Budge institute of technology,721232,Medinipur West
budge budge institute of technology(721301),1,Budge Budge Institute of Technology,721301,Medinipur West
college(721301),1,College,721301,Medinipur West
"griffins international school, kharagpur(721301)",2,"GRIFFINS INTERNATIONAL SCHOOL, KHARAGPUR",721301,Medinipur West
griffin international school(721301),1,Griffin international school,721301,Medinipur West
griffin's international school(721301),2,Griffin's International school,721301,Medinipur West
griffins international school(721301),11,Griffins international school,721301,Medinipur West
hijli college(721301),9,Hijli college,721301,Medinipur West
hili college(721301),1,Hili college,721301,Medinipur West
k v railway(721301),1,K V RAILWAY,721301,Medinipur West
k v railway colony(721301),2,K V RAILWAY COLONY,721301,Medinipur West
k.v railway colony kharagpur(721301),1,K.V Railway colony Kharagpur,721301,Medinipur West
kv i i t kgp(721301),1,KV I I T KGP,721301,Medinipur West
kv railway colony(721301),14,KV RAILWAY COLONY,721301,Medinipur West
kv railway colony kharagpur(721301),2,KV RAILWAY COLONY KHARAGPUR,721301,Medinipur West
kv kendriya vidyalaya railway colony(721301),1,KV kendriya vidyalaya railway colony,721301,Medinipur West
kendriya vidyalaya i.i.t kharagpur(721301),1,Kendriya Vidyalaya I.I.T Kharagpur,721301,Medinipur West
kendriya vidhyalaya iit kharagpur(721301),1,Kendriya vidhyalaya iit kharagpur,721301,Medinipur West
kendriya vidyalaya iit kharagpur(721301),4,Kendriya vidyalaya iit Kharagpur,721301,Medinipur West
kendriya vidyalaya railway colony(721301),3,Kendriya vidyalaya railway colony,721301,Medinipur West
kv iit kgp(721301),1,Kv iit kgp,721301,Medinipur West
kv railway colony kharagpur kv3(721301),1,Kv railway colony Kharagpur kv3,721301,Medinipur West
school(721301),2,School,721301,Medinipur West
griffins international school(721302),1,Griffins International School,721302,Medinipur West
iit kendriya vidyalaya kharagpur(721302),1,IIT KENDRIYA VIDYALAYA KHARAGPUR,721302,Medinipur West
iit kv(721302),1,IIT KV,721302,Medinipur West
kendriya vidyalaya iit kharagpur(721302),1,Kendriya vidyalaya IIT kharagpur,721302,Medinipur West
kv iit(721302),1,Kv iit,721302,Medinipur West
kv iit kgp(721302),1,Kv iit kgp,721302,Medinipur West
kviit kharagpur(721302),1,Kviit kharagpur,721302,Medinipur West
"kendriya vidyalay iit, kharagpur(721304)",1,"Kendriya vidyalay IIT, Kharagpur",721304,Medinipur West
kendriya vidyalaya iit kgp(721304),1,Kendriya vidyalaya iit kgp,721304,Medinipur West
dav model school(721305),1,DAV MODEL SCHOOL,721305,Medinipur West
griffin international school(721305),1,Griffin International school,721305,Medinipur West
griffins international school(721305),5,Griffins International School,721305,Medinipur West
grifins international school(721305),1,Grifins international School,721305,Medinipur West
kendriya vidyalaya iit kharagpur(721305),1,Kendriya vidyalaya IIT Kharagpur,721305,Medinipur West
hijli college(721306),11,Hijli College,721306,Medinipur West
kv iit kgp(721306),1,KV IIT KGP,721306,Medinipur West
kv.iit kharagpur(721306),1,KV.IIT Kharagpur,721306,Medinipur West
kendriya vidyalaya iit kharagpur(721306),8,Kendriya Vidyalaya IIT Kharagpur,721306,Medinipur West
kendriya vidyalaya i. i. t kharagpur(721306),1,Kendriya vidyalaya I. I. T Kharagpur,721306,Medinipur West
ravenshaw university(721306),1,Ravenshaw University,721306,Medinipur West
ramakrishna mission vidyamandir(721424),1,Ramakrishna mission vidyamandir,721424,Medinipur West
griffin's international school(721437),1,Griffin's International school,721437,Medinipur West
griffins international school(721437),1,Griffins International School,721437,Medinipur West
nvn(721440),1,NVN,721440,Medinipur East
griffins international school(721451),1,Griffins international school,721451,Medinipur West
budge budge institute of technology(721505),1,Budge Budge Institute of Technology,721505,Jhargram
hijli college(721506),1,HIJLI COLLEGE,721506,Jhargram
griffins international school(721507),4,Griffins International School,721507,Jhargram
"dav public school, waidhan(721650)",1,"DAV PUBLIC SCHOOL, WAIDHAN",721650,Medinipur East
s v m inter college kheraghra(721740),1,S v m inter college kheraghra,721740,
bharati college janakpuri(721764),1,Bharati college janakpuri,721764,
शासकीय उच्चतर माध्यमिक शाला सिंगोड़ी(722000),1,शासकीय उच्चतर माध्यमिक शाला सिंगोड़ी,722000,
rljdmc dav public school(722143),1,RLJDMC DAV PUBLIC SCHOOL,722143,Bankura
kv command hospital(722152),1,KV Command Hospital,722152,Bankura
dav raniganj(722177),1,DAV raniganj,722177,
indian maritime university(722207),1,INDIAN MARITIME UNIVERSITY,722207,Bankura
shri saraswati madhyamik shishu mandir(72279526),1,Shri Saraswati madhyamik Shishu Mandir,72279526,
govt sr sec school chakguda(7231088045),1,Govt sr sec school chakguda,7231088045,
through school/college(723500),1,Through school/college,723500,
times college damoh m.p(723694),1,Times college Damoh m.p,723694,
c. l. v. p. s. v. m. i. college pilibhit(724530),1,C. L. V. P. S. V. M. I. College Pilibhit,724530,
c.l.v.p.s.v.m.i.c.  pilibhit(725101),1,C.l.v.p.s.v.m.i.c.  pilibhit,725101,
psms inter college(725201),1,PSms inter college,725201,
saraswati vidya mandir senior secondary school(725282),1,Saraswati Vidya Mandir senior secondary School,725282,
ganesh ram nagar balika vidhya mandir(725384),1,Ganesh Ram nagar balika vidhya mandir,725384,
r.n.i inter college(725390),1,R.N.I Inter college,725390,
griffin's international school(725529),1,Griffin's International school,725529,
lalsa international school(726424),1,Lalsa International school,726424,
rana pratap pg college(726684),1,Rana Pratap PG college,726684,
ms pendri(727374),1,Ms pendri,727374,
school(727500),1,School,727500,
nand lal geeta vidya mandir(728492),1,Nand lal Geeta Vidya mandir,728492,
s.s.m(728981),1,S.S.M,728981,
school(729814),1,School,729814,
motherhood university(730058),1,Motherhood University,730058,
sant bal yogeshwar bhartiya vidya mandir dadwara(730071),1,Sant Bal Yogeshwar Bhartiya Vidya Mandir Dadwara,730071,
sant bal yogeshwar bhartiya vidya(730071),1,Sant bal yogeshwar bhartiya VIDYA,730071,
saraswati vidya mandir inter callege(730715),1,Saraswati Vidya Mandir Inter Callege,730715,
saraswati vidya mandir inter college(730715),1,Saraswati Vidya Mandir Inter college,730715,
pt.ddu(7307234),1,Pt.ddu,7307234,
durgapur public institute(731125),1,Durgapur public institute,731125,Birbhum
t. i. g. p. s(731201),1,T. I. G. P. S,731201,Birbhum
school(731204),1,School,731204,Birbhum
techno group of public school bolpur(731204),1,Techno Group Of Public School Bolpur,731204,Birbhum
techno india group public school(731204),11,Techno India Group Public School,731204,Birbhum
techno india group public school bolpur(731204),4,Techno India Group Public School Bolpur,731204,Birbhum
techno india group of public school  bolpur(731204),1,Techno India group of public school  Bolpur,731204,Birbhum
techno india group school bolpur(731204),1,Techno India group school bolpur,731204,Birbhum
techno india group public school(731224),1,Techno India group public school,731224,Birbhum
techno india group public school(731235),1,Techno India Group Public School,731235,Birbhum
techno india group public school bolpur(731235),2,Techno India Group Public school Bolpur,731235,Birbhum
techno india group of public school bolpur(731235),1,Techno India group of public school Bolpur,731235,Birbhum
techno india group public school bolpur(731302),2,Techno India group public school Bolpur,731302,Birbhum
techno india group public school(731303),1,Techno India group public school,731303,Birbhum
bhabha univercity(731986),1,Bhabha univercity,731986,
"indira gandhi national open university, online(732102)",1,"Indira Gandhi National Open University, Online",732102,Maldah
school(732102),1,School,732102,Maldah
sister nivedita public school(732103),1,Sister Nivedita Public School,732103,Maldah
bhabha pharmacy research institute(732125),1,Bhabha pharmacy research institute,732125,Maldah
sister nivedita public schools(732144),1,Sister Nivedita Public Schools,732144,Maldah
bhaba pharmacy research institute(732201),1,Bhaba pharmacy research institute,732201,Maldah
bhabha pharmacy research institute(732201),1,Bhabha pharmacy Research institute,732201,Maldah
sister nivedita public school.(732204),1,Sister Nivedita Public School.,732204,Maldah
sister nivedita public school(732206),1,Sister Nivedita Public School,732206,Maldah
nsou(733134),1,NSOU,733134,Dinajpur Uttar
sarada vidya mandir(733134),1,Sarada Vidya Mandir,733134,Dinajpur Uttar
budge budge institute of technology(733202),1,BUDGE BUDGE INSTITUTE OF TECHNOLOGY,733202,Dinajpur Uttar
saraswati shishu mandir(733202),1,SARASWATI SHISHU MANDIR,733202,Dinajpur Uttar
saraswati vidyamandir(733202),1,SARASWATI VIDYAMANDIR,733202,Dinajpur Uttar
saraswati sishu mandir(733207),1,Saraswati Sishu Mandir,733207,Dinajpur Uttar
marwari college kishanganj(733208),1,Marwari college Kishanganj,733208,Dinajpur Uttar
s r education centre(733338),1,S R education centre,733338,
govt of school bhunka bhagt singh(733985),1,Govt of school bhunka bhagt singh,733985,
"iimt university meerut, uttar pradesh(734001)",1,"IIMT UNIVERSITY MEERUT, UTTAR PRADESH",734001,Jalpaiguri
siliguri model sr. sec. school(734001),1,Siliguri Model Sr. Sec. School,734001,Jalpaiguri
siliguri model senoir secondary school(734003),1,Siliguri Model Senoir Secondary School,734003,Darjeeling
budge budge institute of technology(734005),1,BUDGE BUDGE INSTITUTE OF TECHNOLOGY,734005,Darjeeling
ignou(734005),1,IGNOU,734005,Darjeeling
siliguri model high school(734012),1,Siliguri Model High School,734012,Darjeeling
rljdmc dav public school raniganj(734103),1,RLJDMC DAV PUBLIC SCHOOL RANIGANJ,734103,Darjeeling
school(734679),1,School,734679,
kv 9brd pune(734734),1,KV 9BRD PUNE,734734,
aryan public school(734836),1,Aryan public school,734836,
school(7351.1),1,School,7351.1,
dona sarkar(735101),1,Dona sarkar,735101,Jalpaiguri
k v s school(735101),1,K v s school,735101,Jalpaiguri
kendriya vidyalaya raninagar(735101),2,KENDRIYA VIDYALAYA RANINAGAR,735101,Jalpaiguri
kv b.s.f raninagar jalpaiguri(735101),1,KV B.S.F Raninagar Jalpaiguri,735101,Jalpaiguri
kv bsf raninagar(735101),4,KV BSF Raninagar,735101,Jalpaiguri
"kv bsf raninagar, west bengal(735101)",1,"KV BSF Raninagar, West Bengal",735101,Jalpaiguri
kendriya vidhyalaya sangathan(735101),1,Kendriya Vidhyalaya Sangathan,735101,Jalpaiguri
kendriya vidyalaya b.s.f raninagar(735101),5,Kendriya Vidyalaya B.S.F Raninagar,735101,Jalpaiguri
kendriya vidyalaya b.s.f. raninagar(735101),1,Kendriya Vidyalaya B.S.F. Raninagar,735101,Jalpaiguri
kendriya vidyalaya bsf raninagar(735101),15,Kendriya Vidyalaya BSF Raninagar,735101,Jalpaiguri
kendriya vidyalaya sangathan(735101),1,Kendriya Vidyalaya Sangathan,735101,Jalpaiguri
kendriya vidyalya(735101),1,Kendriya Vidyalya,735101,Jalpaiguri
kendriya vidalaya raninagar(735101),1,Kendriya vidalaya raninagar,735101,Jalpaiguri
kendriya vidyalaya(735101),6,Kendriya vidyalaya,735101,Jalpaiguri
kendriya vidyalaya bsf camp raninagar(735101),1,Kendriya vidyalaya BSF camp Raninagar,735101,Jalpaiguri
kendriya vidyalaya sanghatan(735101),2,Kendriya vidyalaya sanghatan,735101,Jalpaiguri
"kendriya vidyalaya,b.s.f., raninagar(735101)",1,"Kendriya vidyalaya,B.S.F., Raninagar",735101,Jalpaiguri
kendriya vifyal bsf raninsgar(735101),1,Kendriya vifyal bsf raninsgar,735101,Jalpaiguri
kv(735101),1,Kv,735101,Jalpaiguri
school(735101),2,School,735101,Jalpaiguri
